Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,648905497,s,position_lat,464943537,semicircles,position_long,-920146628,semicircles,distance,16615.45,m,altitude,82.0,m,speed,9.954,m/s,power,111,watts,cadence,77,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905498,s,position_lat,464943199,semicircles,position_long,-920147728,semicircles,distance,16624.02,m,altitude,81.79999999999995,m,speed,8.929,m/s,power,111,watts,cadence,77,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905499,s,position_lat,464942746,semicircles,position_long,-920148880,semicircles,distance,16633.39,m,altitude,81.60000000000002,m,speed,9.575,m/s,power,97,watts,cadence,78,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905499,s,position_lat,464942304,semicircles,position_long,-920150047,semicircles,distance,16642.81,m,altitude,81.39999999999998,m,speed,9.607,m/s,power,128,watts,cadence,84,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905500,s,position_lat,464941881,semicircles,position_long,-920151262,semicircles,distance,16652.47,m,altitude,81.20000000000005,m,speed,9.705,m/s,power,159,watts,cadence,89,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905502,s,position_lat,464941526,semicircles,position_long,-920152519,semicircles,distance,16662.16,m,altitude,81.20000000000005,m,speed,9.723,m/s,power,100,watts,cadence,81,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905503,s,position_lat,464941248,semicircles,position_long,-920153826,semicircles,distance,16671.99,m,altitude,81.0,m,speed,9.72,m/s,power,75,watts,cadence,81,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905504,s,position_lat,464941082,semicircles,position_long,-920155172,semicircles,distance,16681.89,m,altitude,81.0,m,speed,9.927,m/s,power,75,watts,cadence,81,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905504,s,position_lat,464940979,semicircles,position_long,-920156497,semicircles,distance,16691.56,m,altitude,80.79999999999995,m,speed,10.096,m/s,power,75,watts,cadence,81,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905506,s,position_lat,464940901,semicircles,position_long,-920157880,semicircles,distance,16701.64,m,altitude,80.79999999999995,m,speed,9.886,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905506,s,position_lat,464940952,semicircles,position_long,-920159211,semicircles,distance,16711.31,m,altitude,80.60000000000002,m,speed,10.015,m/s,power,82,watts,cadence,82,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905508,s,position_lat,464940957,semicircles,position_long,-920160580,semicircles,distance,16721.26,m,altitude,80.60000000000002,m,speed,9.49,m/s,power,82,watts,cadence,82,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905508,s,position_lat,464941018,semicircles,position_long,-920161938,semicircles,distance,16731.14,m,altitude,80.60000000000002,m,speed,9.688,m/s,power,82,watts,cadence,82,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905510,s,position_lat,464941137,semicircles,position_long,-920163308,semicircles,distance,16741.14,m,altitude,80.39999999999998,m,speed,9.8,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905511,s,position_lat,464941339,semicircles,position_long,-920164686,semicircles,distance,16751.33,m,altitude,80.39999999999998,m,speed,9.829,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905512,s,position_lat,464941622,semicircles,position_long,-920165985,semicircles,distance,16761.12,m,altitude,80.20000000000005,m,speed,9.543,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905513,s,position_lat,464942000,semicircles,position_long,-920167273,semicircles,distance,16771.12,m,altitude,80.0,m,speed,9.748,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905514,s,position_lat,464942397,semicircles,position_long,-920168578,semicircles,distance,16781.29,m,altitude,79.79999999999995,m,speed,9.845,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905515,s,position_lat,464942756,semicircles,position_long,-920169864,semicircles,distance,16791.21,m,altitude,79.60000000000002,m,speed,9.715,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905516,s,position_lat,464943078,semicircles,position_long,-920171138,semicircles,distance,16800.91,m,altitude,79.39999999999998,m,speed,9.729,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905517,s,position_lat,464943298,semicircles,position_long,-920172446,semicircles,distance,16810.62,m,altitude,79.20000000000005,m,speed,9.556,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905518,s,position_lat,464943460,semicircles,position_long,-920173715,semicircles,distance,16819.95,m,altitude,79.20000000000005,m,speed,8.97,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905519,s,position_lat,464943690,semicircles,position_long,-920175079,semicircles,distance,16830.09,m,altitude,79.0,m,speed,9.438,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905520,s,position_lat,464943833,semicircles,position_long,-920176290,semicircles,distance,16838.97,m,altitude,78.79999999999995,m,speed,9.144,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905521,s,position_lat,464943888,semicircles,position_long,-920177533,semicircles,distance,16847.95,m,altitude,78.79999999999995,m,speed,9.143,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905522,s,position_lat,464943880,semicircles,position_long,-920178834,semicircles,distance,16857.24,m,altitude,78.60000000000002,m,speed,9.224,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905522,s,position_lat,464943834,semicircles,position_long,-920180164,semicircles,distance,16866.72,m,altitude,78.60000000000002,m,speed,9.89,m/s,power,233,watts,cadence,79,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905524,s,position_lat,464943611,semicircles,position_long,-920181570,semicircles,distance,16877.09,m,altitude,78.60000000000002,m,speed,9.889,m/s,power,162,watts,cadence,90,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905524,s,position_lat,464943414,semicircles,position_long,-920182961,semicircles,distance,16887.36,m,altitude,78.39999999999998,m,speed,10.084,m/s,power,99,watts,cadence,93,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905526,s,position_lat,464943059,semicircles,position_long,-920184476,semicircles,distance,16898.83,m,altitude,78.39999999999998,m,speed,10.539,m/s,power,99,watts,cadence,93,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905526,s,position_lat,464942675,semicircles,position_long,-920185974,semicircles,distance,16910.26,m,altitude,78.20000000000005,m,speed,10.815,m/s,power,99,watts,cadence,93,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905528,s,position_lat,464942175,semicircles,position_long,-920187406,semicircles,distance,16921.62,m,altitude,78.0,m,speed,10.806,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905529,s,position_lat,464941648,semicircles,position_long,-920188705,semicircles,distance,16932.23,m,altitude,77.79999999999995,m,speed,10.117,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905530,s,position_lat,464940872,semicircles,position_long,-920189861,semicircles,distance,16943.27,m,altitude,77.60000000000002,m,speed,11.13,m/s,power,156,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905531,s,position_lat,464940090,semicircles,position_long,-920190941,semicircles,distance,16953.96,m,altitude,77.39999999999998,m,speed,11.298,m/s,power,156,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905531,s,position_lat,464939307,semicircles,position_long,-920191912,semicircles,distance,16964.1,m,altitude,77.20000000000005,m,speed,10.328,m/s,power,0,watts,cadence,29,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905533,s,position_lat,464938460,semicircles,position_long,-920193128,semicircles,distance,16975.91,m,altitude,76.79999999999995,m,speed,11.337,m/s,power,106,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905534,s,position_lat,464937692,semicircles,position_long,-920194256,semicircles,distance,16986.78,m,altitude,76.60000000000002,m,speed,11.05,m/s,power,106,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905535,s,position_lat,464937051,semicircles,position_long,-920195454,semicircles,distance,16997.33,m,altitude,76.20000000000005,m,speed,10.582,m/s,power,106,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905536,s,position_lat,464936190,semicircles,position_long,-920197022,semicircles,distance,17011.25,m,altitude,76.0,m,speed,10.747,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905537,s,position_lat,464935801,semicircles,position_long,-920197826,semicircles,distance,17018.1,m,altitude,75.79999999999995,m,speed,9.685,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905538,s,position_lat,464935245,semicircles,position_long,-920199009,semicircles,distance,17028.12,m,altitude,75.39999999999998,m,speed,9.811,m/s,power,0,watts,cadence,74,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905538,s,position_lat,464934760,semicircles,position_long,-920200051,semicircles,distance,17036.92,m,altitude,75.39999999999998,m,speed,9.094,m/s,power,0,watts,cadence,74,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905540,s,position_lat,464934123,semicircles,position_long,-920201183,semicircles,distance,17047.05,m,altitude,75.20000000000005,m,speed,9.67,m/s,power,0,watts,cadence,24,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905541,s,position_lat,464933492,semicircles,position_long,-920202425,semicircles,distance,17057.78,m,altitude,75.0,m,speed,9.186,m/s,power,0,watts,cadence,24,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905542,s,position_lat,464933050,semicircles,position_long,-920203451,semicircles,distance,17066.23,m,altitude,74.79999999999995,m,speed,9.732,m/s,power,0,watts,cadence,24,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905543,s,position_lat,464932592,semicircles,position_long,-920204491,semicircles,distance,17074.89,m,altitude,74.60000000000002,m,speed,8.549,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905544,s,position_lat,464932152,semicircles,position_long,-920205378,semicircles,distance,17082.51,m,altitude,74.60000000000002,m,speed,8.035,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905545,s,position_lat,464931822,semicircles,position_long,-920206137,semicircles,distance,17088.8,m,altitude,74.39999999999998,m,speed,6.967,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905546,s,position_lat,464931536,semicircles,position_long,-920207098,semicircles,distance,17096.24,m,altitude,74.39999999999998,m,speed,7.38,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905547,s,position_lat,464931191,semicircles,position_long,-920207969,semicircles,distance,17103.33,m,altitude,74.20000000000005,m,speed,7.563,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905547,s,position_lat,464930708,semicircles,position_long,-920208760,semicircles,distance,17110.54,m,altitude,74.20000000000005,m,speed,7.356,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905548,s,position_lat,464930182,semicircles,position_long,-920209353,semicircles,distance,17116.92,m,altitude,74.0,m,speed,5.412,m/s,power,0,watts,cadence,0,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905550,s,position_lat,464929627,semicircles,position_long,-920209740,semicircles,distance,17122.8,m,altitude,73.79999999999995,m,speed,4.334,m/s,power,164,watts,cadence,84,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905550,s,position_lat,464928919,semicircles,position_long,-920209506,semicircles,distance,17129.59,m,altitude,73.39999999999998,m,speed,6.557,m/s,power,265,watts,cadence,93,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905552,s,position_lat,464928264,semicircles,position_long,-920209051,semicircles,distance,17136.52,m,altitude,73.20000000000005,m,speed,7.203,m/s,power,735,watts,cadence,103,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905553,s,position_lat,464927652,semicircles,position_long,-920208342,semicircles,distance,17144.17,m,altitude,73.20000000000005,m,speed,7.226,m/s,power,335,watts,cadence,100,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905554,s,position_lat,464927073,semicircles,position_long,-920207565,semicircles,distance,17151.95,m,altitude,73.0,m,speed,6.674,m/s,power,335,watts,cadence,100,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905555,s,position_lat,464926443,semicircles,position_long,-920206607,semicircles,distance,17161.05,m,altitude,72.79999999999995,m,speed,7.239,m/s,power,728,watts,cadence,99,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905556,s,position_lat,464925831,semicircles,position_long,-920205709,semicircles,distance,17169.71,m,altitude,72.60000000000002,m,speed,7.991,m/s,power,929,watts,cadence,108,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905557,s,position_lat,464925204,semicircles,position_long,-920204760,semicircles,distance,17178.74,m,altitude,72.79999999999995,m,speed,8.458,m/s,power,616,watts,cadence,118,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905558,s,position_lat,464924647,semicircles,position_long,-920203768,semicircles,distance,17187.6,m,altitude,72.79999999999995,m,speed,8.879,m/s,power,417,watts,cadence,122,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905559,s,position_lat,464924165,semicircles,position_long,-920202746,semicircles,distance,17196.2,m,altitude,73.0,m,speed,8.24,m/s,power,523,watts,cadence,114,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905560,s,position_lat,464923707,semicircles,position_long,-920201650,semicircles,distance,17205.12,m,altitude,73.0,m,speed,8.57,m/s,power,387,watts,cadence,118,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905561,s,position_lat,464923084,semicircles,position_long,-920200563,semicircles,distance,17214.92,m,altitude,73.20000000000005,m,speed,9.738,m/s,power,302,watts,cadence,118,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905562,s,position_lat,464922470,semicircles,position_long,-920199551,semicircles,distance,17224.22,m,altitude,73.20000000000005,m,speed,9.028,m/s,power,282,watts,cadence,120,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905563,s,position_lat,464921867,semicircles,position_long,-920198543,semicircles,distance,17233.44,m,altitude,73.20000000000005,m,speed,8.688,m/s,power,421,watts,cadence,102,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905564,s,position_lat,464921378,semicircles,position_long,-920197582,semicircles,distance,17241.77,m,altitude,73.20000000000005,m,speed,8.277,m/s,power,440,watts,cadence,101,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905565,s,position_lat,464921079,semicircles,position_long,-920196603,semicircles,distance,17249.39,m,altitude,73.60000000000002,m,speed,7.6,m/s,power,443,watts,cadence,98,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905566,s,position_lat,464920851,semicircles,position_long,-920195743,semicircles,distance,17255.96,m,altitude,73.79999999999995,m,speed,6.909,m/s,power,432,watts,cadence,96,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905567,s,position_lat,464920553,semicircles,position_long,-920194761,semicircles,distance,17263.6,m,altitude,74.0,m,speed,7.635,m/s,power,432,watts,cadence,96,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905568,s,position_lat,464920235,semicircles,position_long,-920193691,semicircles,distance,17271.91,m,altitude,74.20000000000005,m,speed,8.177,m/s,power,234,watts,cadence,107,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905569,s,position_lat,464919930,semicircles,position_long,-920192677,semicircles,distance,17279.8,m,altitude,74.39999999999998,m,speed,7.492,m/s,power,234,watts,cadence,107,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905570,s,position_lat,464919419,semicircles,position_long,-920191677,semicircles,distance,17288.41,m,altitude,74.79999999999995,m,speed,7.588,m/s,power,225,watts,cadence,86,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905571,s,position_lat,464918714,semicircles,position_long,-920190392,semicircles,distance,17299.57,m,altitude,75.20000000000005,m,speed,8.024,m/s,power,225,watts,cadence,86,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905572,s,position_lat,464917953,semicircles,position_long,-920189268,semicircles,distance,17309.97,m,altitude,75.39999999999998,m,speed,7.523,m/s,power,365,watts,cadence,92,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905573,s,position_lat,464917156,semicircles,position_long,-920188338,semicircles,distance,17319.4,m,altitude,75.79999999999995,m,speed,7.488,m/s,power,365,watts,cadence,92,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905574,s,position_lat,464916389,semicircles,position_long,-920187650,semicircles,distance,17327.48,m,altitude,76.0,m,speed,6.953,m/s,power,313,watts,cadence,91,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905575,s,position_lat,464915887,semicircles,position_long,-920187043,semicircles,distance,17333.63,m,altitude,76.39999999999998,m,speed,6.357,m/s,power,369,watts,cadence,87,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905576,s,position_lat,464915524,semicircles,position_long,-920186506,semicircles,distance,17338.69,m,altitude,76.79999999999995,m,speed,6.378,m/s,power,455,watts,cadence,88,rpm,temperature,28,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648905577,s,position_lat,464915010,semicircles,position_long,-920185779,semicircles,distance,17345.66,m,altitude,77.20000000000005,m,speed,6.86,m/s,power,456,watts,cadence,88,rpm,temperature,28,°C,,,,,,,,,,,,,
