Timestamp [s],Event,Event Type,Event Group,Event Data,Timestamp,Cadence [rpm],Speed [m/s],Distance [m],Power [watts],Latitude [semicircles],Longitude [semicircles],Altitude [m],
Sat Jul 24 06:52:38 EDT 2010,TIMER,START,0,Trigger: MANUAL,
Sat Jul 24 06:52:39 EDT 2010,BATTERY,MARKER,135,,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:10 EDT 2010,94,11.591,25195.14,495,464944639,-920430120,39.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:11 EDT 2010,93,11.602,25206.74,447,464944624,-920431717,39.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:12 EDT 2010,93,11.504,25218.36,447,464944608,-920433316,39.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:13 EDT 2010,92,11.362,25229.49,414,464944597,-920434848,39.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:14 EDT 2010,92,11.364,25240.76,511,464944592,-920436400,39.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:15 EDT 2010,92,11.372,25252.11,429,464944622,-920437963,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:16 EDT 2010,92,11.398,25263.42,466,464944637,-920439520,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:17 EDT 2010,93,11.575,25275.2,496,464944703,-920441140,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:18 EDT 2010,93,11.593,25286.75,532,464944769,-920442730,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:19 EDT 2010,93,11.613,25298.43,652,464944818,-920444338,40.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:20 EDT 2010,93,11.833,25310.25,652,464944856,-920445965,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:21 EDT 2010,96,12.132,25322.18,401,464944872,-920447607,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:22 EDT 2010,96,12.035,25334.12,125,464944886,-920449250,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:23 EDT 2010,84,11.717,25345.9,26,464944933,-920450872,41.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:24 EDT 2010,45,11.468,25357.42,55,464944997,-920452457,42.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:25 EDT 2010,85,11.321,25368.7,145,464945034,-920454009,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:26 EDT 2010,83,11.18,25379.65,80,464945068,-920455517,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:27 EDT 2010,82,10.979,25390.47,95,464945084,-920457006,42.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:28 EDT 2010,81,10.886,25401.01,161,464945089,-920458456,42.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:29 EDT 2010,81,10.857,25411.86,218,464945085,-920459950,42.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:30 EDT 2010,83,10.693,25422.29,190,464945107,-920461386,42.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:31 EDT 2010,85,10.657,25432.65,160,464945124,-920462812,42.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:32 EDT 2010,84,10.481,25442.9,101,464945139,-920464223,43.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:34 EDT 2010,83,10.316,25453.3,251,464945166,-920465654,43.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:34 EDT 2010,83,10.308,25463.3,224,464945193,-920467031,43.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:35 EDT 2010,82,9.728,25472.97,180,464945238,-920468362,43.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:36 EDT 2010,83,9.201,25482.5,473,464945324,-920469669,43.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:37 EDT 2010,85,10.832,25493.36,618,464945395,-920471162,43.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:38 EDT 2010,88,10.992,25503.55,481,464945494,-920472559,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:39 EDT 2010,91,11.102,25514.46,522,464945532,-920474060,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:40 EDT 2010,92,11.315,25525.71,549,464945548,-920475610,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:41 EDT 2010,94,11.471,25537.74,185,464945540,-920477265,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:42 EDT 2010,87,11.505,25549.44,203,464945538,-920478877,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:43 EDT 2010,87,11.502,25561.01,203,464945523,-920480470,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:44 EDT 2010,85,11.392,25572.48,71,464945538,-920482048,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:45 EDT 2010,85,11.273,25583.97,134,464945574,-920483630,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:46 EDT 2010,78,11.249,25595.0,114,464945626,-920485147,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:47 EDT 2010,78,11.216,25606.28,233,464945679,-920486698,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:48 EDT 2010,78,11.131,25617.52,94,464945730,-920488245,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:49 EDT 2010,78,11.16,25628.79,306,464945774,-920489795,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:50 EDT 2010,79,11.323,25640.17,334,464945797,-920491362,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:51 EDT 2010,79,11.436,25651.54,139,464945821,-920492926,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:52 EDT 2010,79,11.397,25663.05,71,464945849,-920494510,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:53 EDT 2010,79,11.248,25674.45,104,464945873,-920496079,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:54 EDT 2010,79,11.398,25685.75,134,464945902,-920497636,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:55 EDT 2010,80,11.423,25697.27,285,464945928,-920499220,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:57 EDT 2010,81,11.674,25709.15,299,464945948,-920500857,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:57 EDT 2010,82,11.706,25720.42,92,464946004,-920502406,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:58 EDT 2010,82,11.723,25732.04,92,464946075,-920504003,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:44:59 EDT 2010,80,11.695,25743.66,29,464946153,-920505600,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:00 EDT 2010,80,11.723,25755.5,29,464946241,-920507226,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:01 EDT 2010,80,11.73,25767.51,29,464946329,-920508875,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:02 EDT 2010,19,11.477,25778.9,3,464946382,-920510443,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:03 EDT 2010,19,11.608,25790.45,3,464946477,-920512028,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:05 EDT 2010,26,11.439,25803.2,7,464946600,-920513775,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:06 EDT 2010,79,11.425,25816.28,54,464946771,-920515563,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:07 EDT 2010,79,11.286,25824.9,54,464946884,-920516742,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:07 EDT 2010,86,11.295,25836.01,245,464947065,-920518255,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:08 EDT 2010,86,11.611,25847.49,245,464947240,-920519820,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:09 EDT 2010,88,11.647,25859.09,167,464947380,-920521407,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:11 EDT 2010,89,11.635,25871.63,202,464947424,-920523136,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:11 EDT 2010,86,11.628,25882.37,282,464947457,-920524615,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:12 EDT 2010,87,12.203,25894.28,402,464947542,-920526252,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:13 EDT 2010,87,12.207,25906.35,402,464947686,-920527903,43.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:14 EDT 2010,85,12.324,25918.8,101,464947898,-920529597,43.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:15 EDT 2010,85,12.58,25931.54,101,464948156,-920531319,43.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:16 EDT 2010,21,12.265,25943.89,6,464948395,-920532993,43.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:17 EDT 2010,87,12.43,25956.75,240,464948656,-920534732,43.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:18 EDT 2010,87,12.778,25969.41,240,464948988,-920536422,43.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:19 EDT 2010,87,12.526,25981.7,60,464949288,-920538070,42.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:20 EDT 2010,87,12.51,25994.07,60,464949564,-920539735,42.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:21 EDT 2010,38,12.497,26006.61,9,464949857,-920541420,42.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:22 EDT 2010,87,12.235,26018.35,229,464950133,-920542998,42.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:23 EDT 2010,87,12.344,26030.86,252,464950433,-920544676,42.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:24 EDT 2010,89,12.492,26043.25,282,464950758,-920546331,42.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:25 EDT 2010,90,12.696,26055.9,188,464951142,-920548002,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:26 EDT 2010,90,12.715,26068.62,188,464951521,-920549684,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:27 EDT 2010,90,12.715,26081.33,188,464951890,-920551369,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:28 EDT 2010,20,12.982,26081.33,5,464951890,-920551369,42.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:29 EDT 2010,89,12.732,26107.04,351,464952633,-920554780,42.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:30 EDT 2010,93,13.044,26120.32,504,464953062,-920556524,42.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:31 EDT 2010,93,13.196,26133.12,504,464953484,-920558202,42.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:32 EDT 2010,89,13.495,26146.72,81,464953954,-920559975,42.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:33 EDT 2010,89,13.23,26160.07,81,464954454,-920561698,41.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:34 EDT 2010,24,13.006,26173.28,12,464954926,-920563414,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:35 EDT 2010,91,12.892,26186.45,205,464955382,-920565131,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:36 EDT 2010,91,12.919,26199.52,155,464955770,-920566859,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:37 EDT 2010,91,12.949,26212.18,139,464956142,-920568537,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:38 EDT 2010,92,12.936,26224.92,179,464956525,-920570221,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:39 EDT 2010,98,12.967,26237.6,155,464956882,-920571907,40.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:40 EDT 2010,97,12.874,26250.2,117,464957172,-920573606,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:41 EDT 2010,97,12.716,26262.87,117,464957525,-920575291,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:42 EDT 2010,94,12.678,26275.37,65,464957865,-920576958,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:43 EDT 2010,94,12.23,26287.45,65,464958213,-920578560,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:44 EDT 2010,94,11.895,26299.86,65,464958622,-920580186,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:45 EDT 2010,0,11.598,26311.7,0,464959027,-920581733,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:46 EDT 2010,0,11.316,26323.5,0,464959442,-920583271,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:47 EDT 2010,83,11.038,26334.47,199,464959810,-920584705,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:48 EDT 2010,86,10.914,26345.31,152,464960153,-920586132,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:49 EDT 2010,91,10.746,26355.86,199,464960478,-920587523,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:50 EDT 2010,98,10.552,26366.25,212,464960850,-920588872,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:51 EDT 2010,97,10.527,26376.88,158,464961205,-920590263,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:52 EDT 2010,93,10.353,26387.1,97,464961557,-920591597,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:53 EDT 2010,61,10.019,26397.44,67,464961965,-920592922,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:54 EDT 2010,91,9.881,26407.2,256,464962315,-920594188,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:55 EDT 2010,92,9.896,26417.01,558,464962653,-920595467,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:56 EDT 2010,92,10.059,26426.9,558,464962987,-920596761,39.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:57 EDT 2010,97,10.422,26437.06,583,464963294,-920598103,39.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:58 EDT 2010,98,10.664,26447.21,511,464963583,-920599451,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:45:59 EDT 2010,98,10.902,26458.4,511,464963890,-920600940,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:00 EDT 2010,104,11.156,26469.46,508,464964191,-920602414,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:01 EDT 2010,103,11.315,26480.95,137,464964484,-920603951,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:02 EDT 2010,102,11.07,26492.1,107,464964773,-920605441,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:03 EDT 2010,91,10.891,26503.21,76,464965043,-920606930,40.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:04 EDT 2010,87,10.69,26513.83,263,464965279,-920608361,40.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:05 EDT 2010,87,10.678,26524.79,329,464965485,-920609846,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:06 EDT 2010,87,10.836,26535.47,202,464965660,-920611300,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:07 EDT 2010,89,10.815,26546.31,352,464965787,-920612784,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:08 EDT 2010,93,11.151,26557.26,560,464965889,-920614285,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:09 EDT 2010,93,11.521,26568.68,560,464965988,-920615853,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:10 EDT 2010,98,11.913,26580.27,336,464966099,-920617443,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:11 EDT 2010,99,12.344,26592.72,251,464966250,-920619146,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:12 EDT 2010,102,12.484,26605.4,404,464966393,-920620882,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:13 EDT 2010,101,12.523,26618.08,389,464966514,-920622621,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:14 EDT 2010,99,13.223,26631.77,302,464966611,-920624502,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:15 EDT 2010,101,13.318,26645.22,206,464966636,-920626354,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:18 EDT 2010,99,13.555,26675.77,169,464966516,-920630557,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:18 EDT 2010,99,13.718,26686.62,169,464966445,-920632048,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:19 EDT 2010,99,13.83,26700.66,169,464966335,-920633976,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:20 EDT 2010,20,13.861,26714.67,2,464966185,-920635894,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:21 EDT 2010,20,14.234,26729.19,2,464966017,-920637882,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:22 EDT 2010,20,14.138,26743.65,2,464965878,-920639866,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:23 EDT 2010,104,14.23,26757.98,467,464965798,-920641835,41.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:24 EDT 2010,105,14.321,26773.09,458,464965667,-920643909,41.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:25 EDT 2010,66,15.111,26788.83,113,464965647,-920646076,41.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:26 EDT 2010,107,15.124,26803.75,444,464965519,-920648124,41.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:27 EDT 2010,108,15.099,26819.38,414,464965356,-920650265,40.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:28 EDT 2010,97,15.295,26834.89,57,464965205,-920652392,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:29 EDT 2010,97,15.418,26850.9,57,464965104,-920654592,40.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:31 EDT 2010,97,15.391,26866.75,57,464964995,-920656771,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:32 EDT 2010,97,15.416,26882.11,88,464964847,-920658877,40.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:32 EDT 2010,97,15.213,26896.97,88,464964711,-920660915,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:33 EDT 2010,98,15.348,26912.09,162,464964571,-920662988,40.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:34 EDT 2010,91,15.16,26927.55,80,464964540,-920665120,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:35 EDT 2010,91,15.192,26942.75,80,464964447,-920667209,40.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:36 EDT 2010,91,15.142,26957.74,80,464964390,-920669271,39.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:37 EDT 2010,22,15.084,26972.64,4,464964386,-920671322,39.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:38 EDT 2010,22,15.038,26986.9,4,464964383,-920673286,39.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:39 EDT 2010,34,14.227,27000.84,16,464964425,-920675205,39.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:40 EDT 2010,34,14.218,27015.07,16,464964514,-920677160,38.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:41 EDT 2010,34,13.942,27029.3,16,464964559,-920679121,38.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:42 EDT 2010,0,13.904,27043.07,0,464964686,-920681009,38.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:43 EDT 2010,0,13.326,27056.37,0,464964841,-920682829,38.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:44 EDT 2010,0,12.571,27069.04,0,464964981,-920684564,38.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:45 EDT 2010,0,12.973,27082.05,0,464965224,-920686329,38.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:46 EDT 2010,91,12.603,27094.6,204,464965370,-920688046,38.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:47 EDT 2010,92,13.445,27107.48,249,464965572,-920689801,38.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:48 EDT 2010,92,13.133,27120.59,249,464965794,-920691583,37.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:49 EDT 2010,95,14.1,27134.52,448,464966097,-920693461,37.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:50 EDT 2010,96,13.7,27148.17,245,464966380,-920695305,37.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:51 EDT 2010,97,13.902,27162.06,504,464966771,-920697151,37.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:52 EDT 2010,98,14.064,27175.66,486,464967144,-920698961,37.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:53 EDT 2010,98,14.077,27189.85,493,464967550,-920700844,37.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:54 EDT 2010,98,14.141,27203.95,570,464967979,-920702706,37.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:55 EDT 2010,98,14.095,27217.83,570,464968357,-920704555,37.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:56 EDT 2010,99,14.184,27232.02,668,464968816,-920706419,36.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:57 EDT 2010,99,14.207,27246.14,491,464969295,-920708263,36.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:58 EDT 2010,98,14.106,27259.98,176,464969763,-920710071,36.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:46:59 EDT 2010,98,13.473,27273.99,176,464970239,-920711902,36.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:00 EDT 2010,98,13.041,27287.34,176,464970767,-920713610,36.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:01 EDT 2010,0,12.517,27300.27,0,464971280,-920715264,36.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:02 EDT 2010,0,12.25,27312.54,0,464971847,-920716790,36.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:04 EDT 2010,89,11.817,27324.45,166,464972357,-920718294,36.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:04 EDT 2010,106,11.675,27335.7,151,464972854,-920719705,36.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:05 EDT 2010,104,11.409,27347.3,250,464973351,-920721172,36.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:06 EDT 2010,105,11.399,27358.51,446,464973791,-920722608,36.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:07 EDT 2010,108,11.426,27369.59,812,464974248,-920724016,36.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:08 EDT 2010,108,11.865,27381.5,812,464974778,-920725510,36.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:09 EDT 2010,110,12.325,27393.6,543,464975458,-920726929,36.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:10 EDT 2010,113,12.325,27405.59,744,464976062,-920728388,36.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:12 EDT 2010,116,12.564,27421.97,396,464976880,-920730386,36.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:13 EDT 2010,101,12.534,27431.15,491,464977286,-920731536,37.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:13 EDT 2010,101,12.504,27443.4,491,464977847,-920733062,37.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 07:47:15 EDT 2010,101,12.731,27456.09,324,464978455,-920734626,37.4,
